date,time,pre_kpa_20942062,temp,pres_kpa_20942063,water_level
6/14/2021,03:20:00,108.714,9.768,101.26,1.034
6/14/2021,03:30:00,108.649,9.768,101.26,1.027
6/14/2021,03:40:00,108.971,9.768,101.26,1.06
6/14/2021,03:50:00,109.422,9.768,101.26,1.106
6/14/2021,04:00:00,109.036,9.768,101.26,1.066
6/14/2021,04:10:00,109.309,9.768,101.26,1.094
6/14/2021,04:20:00,108.344,9.768,101.256,0.996
6/14/2021,04:30:00,109.358,9.768,101.256,1.1
6/14/2021,04:40:00,109.277,9.768,101.256,1.091
6/14/2021,04:50:00,108.875,9.768,101.272,1.049
6/14/2021,05:00:00,109.18,9.768,101.272,1.08
6/14/2021,05:10:00,108.504,9.768,101.267,1.011
6/14/2021,05:20:00,109.277,9.768,101.267,1.09
6/14/2021,05:30:00,109.1,9.768,101.267,1.072
6/14/2021,05:40:00,108.167,9.768,101.279,0.976
6/14/2021,05:50:00,108.408,9.768,101.295,0.999
6/14/2021,06:00:00,109.213,9.768,101.311,1.079
6/14/2021,06:10:00,109.116,9.768,101.327,1.068
6/14/2021,06:20:00,109.068,9.768,101.311,1.065
6/14/2021,06:30:00,109.261,9.768,101.327,1.083
6/14/2021,06:40:00,108.086,9.768,101.327,0.963
6/14/2021,06:50:00,109.019,9.768,101.327,1.058
6/14/2021,07:00:00,109.325,9.768,101.363,1.085
6/14/2021,07:10:00,109.245,9.768,101.347,1.079
6/14/2021,07:20:00,109.213,9.768,101.352,1.075
6/14/2021,07:30:00,109.003,9.768,101.372,1.052
6/14/2021,07:40:00,109.019,9.768,101.376,1.053
6/14/2021,07:50:00,108.106,9.866,101.376,0.96
6/14/2021,08:00:00,108.218,9.866,101.38,0.971
6/14/2021,08:10:00,108.492,9.866,101.401,0.997
6/14/2021,08:20:00,109.168,9.866,101.405,1.065
6/14/2021,08:30:00,108.138,9.866,101.409,0.96
6/14/2021,08:40:00,109.007,9.866,101.414,1.048
6/14/2021,08:50:00,108.476,9.866,101.418,0.993
6/14/2021,09:00:00,108.959,9.866,101.438,1.04
6/14/2021,09:10:00,108.142,9.965,101.442,0.957
6/14/2021,09:20:00,108.737,9.965,101.442,1.017
6/14/2021,09:30:00,108.142,9.965,101.447,0.956
6/14/2021,09:40:00,108.624,9.965,101.447,1.005
6/14/2021,09:50:00,107.852,9.965,101.451,0.926
6/14/2021,10:00:00,107.932,9.965,101.455,0.934
6/14/2021,10:10:00,107.9,9.965,101.459,0.93
6/14/2021,10:20:00,108.093,9.965,101.464,0.949
6/14/2021,10:30:00,107.968,10.063,101.468,0.936
6/14/2021,10:40:00,107.904,10.063,101.472,0.929
6/14/2021,10:50:00,107.936,10.063,101.477,0.932
6/14/2021,11:00:00,108.322,10.063,101.461,0.973
6/14/2021,11:10:00,107.94,10.161,101.481,0.932
6/14/2021,11:20:00,107.843,10.161,101.469,0.923
6/14/2021,11:30:00,108.748,10.259,101.473,1.015
6/14/2021,11:40:00,108.458,10.259,101.482,0.985
6/14/2021,11:50:00,108.687,10.357,101.474,1.009
6/14/2021,12:00:00,107.934,10.455,101.479,0.932
6/14/2021,12:10:00,107.986,10.553,101.503,0.935
6/14/2021,12:20:00,107.503,10.553,101.496,0.886
6/14/2021,12:30:00,107.829,10.651,101.488,0.92
6/14/2021,12:40:00,107.318,10.748,101.517,0.865
6/14/2021,12:50:00,107.736,10.748,101.517,0.908
6/14/2021,13:00:00,108.701,10.748,101.514,1.006
6/14/2021,13:10:00,108.122,10.748,101.523,0.946
6/14/2021,13:20:00,108.914,10.846,101.515,1.028
6/14/2021,13:30:00,107.501,10.944,101.544,0.881
6/14/2021,13:40:00,108.808,11.041,101.537,1.015
6/14/2021,13:50:00,107.971,11.041,101.529,0.93
6/14/2021,14:00:00,107.653,11.139,101.518,0.899
6/14/2021,14:10:00,108.393,11.139,101.55,0.971
6/14/2021,14:20:00,107.444,11.139,101.529,0.877
6/14/2021,14:30:00,108.651,11.139,101.541,0.999
6/14/2021,14:40:00,107.673,11.236,101.545,0.898
6/14/2021,14:50:00,107.496,11.236,101.545,0.88
6/14/2021,15:00:00,107.882,11.236,101.566,0.918
6/14/2021,15:10:00,107.158,11.236,101.566,0.844
6/14/2021,15:20:00,107.303,11.236,101.566,0.859
6/14/2021,15:30:00,107.255,11.236,101.594,0.851
6/14/2021,15:40:00,107.058,11.139,101.601,0.83
6/14/2021,15:50:00,107.348,11.139,101.592,0.86
6/14/2021,16:00:00,107.332,11.139,101.604,0.858
6/14/2021,16:10:00,107.316,11.139,101.6,0.856
6/14/2021,16:20:00,107.316,11.139,101.595,0.857
6/14/2021,16:30:00,107.283,11.139,101.616,0.851
6/14/2021,16:40:00,107.283,11.139,101.6,0.853
6/14/2021,16:50:00,107.235,11.139,101.595,0.849
6/14/2021,17:00:00,107.235,11.139,101.588,0.849
6/14/2021,17:10:00,107.219,11.139,101.6,0.846
6/14/2021,17:20:00,107.219,11.139,101.619,0.845
6/14/2021,17:30:00,107.183,11.041,101.606,0.842
6/14/2021,17:40:00,107.216,11.041,101.629,0.843
6/14/2021,17:50:00,107.216,11.041,101.621,0.844
6/14/2021,18:00:00,107.167,11.041,101.617,0.839
6/14/2021,18:10:00,107.18,10.944,101.628,0.84
6/14/2021,18:20:00,107.164,10.944,101.64,0.837
6/14/2021,18:30:00,107.116,10.944,101.636,0.832
6/14/2021,18:40:00,107.112,10.846,101.615,0.834
6/14/2021,18:50:00,107.112,10.846,101.611,0.834
6/14/2021,19:00:00,107.096,10.846,101.643,0.83
6/14/2021,19:10:00,107.076,10.748,101.639,0.828
6/14/2021,19:20:00,107.092,10.748,101.639,0.83
6/14/2021,19:30:00,107.057,10.651,101.635,0.826
6/14/2021,19:40:00,107.057,10.651,101.635,0.826
6/14/2021,19:50:00,107.021,10.553,101.646,0.822
6/14/2021,20:00:00,107.018,10.455,101.642,0.822
6/14/2021,20:10:00,107.034,10.455,101.638,0.824
6/14/2021,20:20:00,107.014,10.357,101.649,0.821
6/14/2021,20:30:00,107.014,10.357,101.641,0.821
6/14/2021,20:40:00,106.978,10.259,101.637,0.818
6/14/2021,20:50:00,106.978,10.259,101.637,0.818
6/14/2021,21:00:00,106.946,10.259,101.632,0.815
6/14/2021,21:10:00,106.943,10.161,101.616,0.817
6/14/2021,21:20:00,106.895,10.161,101.632,0.81
6/14/2021,21:30:00,106.911,10.161,101.632,0.812
6/14/2021,21:40:00,106.875,10.063,101.632,0.808
6/14/2021,21:50:00,106.907,10.063,101.628,0.812
6/14/2021,22:00:00,106.875,10.063,101.644,0.807
6/14/2021,22:10:00,106.875,10.063,101.644,0.807
6/14/2021,22:20:00,106.875,10.063,101.644,0.807
6/14/2021,22:30:00,106.811,10.063,101.628,0.802
6/14/2021,22:40:00,106.843,10.063,101.628,0.805
6/14/2021,22:50:00,106.811,10.063,101.64,0.801
6/14/2021,23:00:00,106.795,10.063,101.624,0.801
6/14/2021,23:10:00,106.778,10.063,101.608,0.801
6/14/2021,23:20:00,106.746,10.063,101.624,0.796
6/14/2021,23:30:00,106.746,10.063,101.608,0.797
6/14/2021,23:40:00,106.746,10.063,101.608,0.797
6/14/2021,23:50:00,106.718,10.161,101.604,0.795
6/15/2021,00:00:00,106.702,10.161,101.588,0.795
6/15/2021,00:10:00,106.734,10.161,101.588,0.798
6/15/2021,00:20:00,106.734,10.161,101.583,0.799
6/15/2021,00:30:00,106.689,10.259,101.583,0.794
6/15/2021,00:40:00,106.705,10.259,101.599,0.794
6/15/2021,00:50:00,106.689,10.259,101.599,0.792
6/15/2021,01:00:00,106.673,10.259,101.599,0.791
6/15/2021,01:10:00,106.677,10.357,101.615,0.79
6/15/2021,01:20:00,106.66,10.357,101.599,0.79
6/15/2021,01:30:00,106.66,10.357,101.599,0.79
6/15/2021,01:40:00,106.644,10.357,101.615,0.786
6/15/2021,01:50:00,106.66,10.357,101.611,0.788
6/15/2021,02:00:00,106.628,10.357,101.611,0.785
6/15/2021,02:10:00,106.644,10.357,101.627,0.785
6/15/2021,02:20:00,106.644,10.357,101.623,0.785
6/15/2021,02:30:00,106.628,10.357,101.623,0.784
6/15/2021,02:40:00,106.612,10.357,101.623,0.782
6/15/2021,02:50:00,106.596,10.357,101.607,0.782
6/15/2021,03:00:00,106.612,10.357,101.623,0.782
6/15/2021,03:10:00,106.596,10.357,101.623,0.781
6/15/2021,03:20:00,106.58,10.357,101.607,0.781
6/15/2021,03:30:00,106.548,10.357,101.623,0.776
6/15/2021,03:40:00,106.548,10.357,101.623,0.776
6/15/2021,03:50:00,106.568,10.455,101.607,0.779
6/15/2021,04:00:00,106.535,10.455,101.623,0.774
6/15/2021,04:10:00,106.535,10.455,101.607,0.776
6/15/2021,04:20:00,106.552,10.455,101.607,0.778
6/15/2021,04:30:00,106.539,10.553,101.607,0.776
6/15/2021,04:40:00,106.539,10.553,101.607,0.776
6/15/2021,04:50:00,106.523,10.553,101.607,0.775
6/15/2021,05:00:00,106.523,10.553,101.591,0.776
6/15/2021,05:10:00,106.526,10.651,101.602,0.776
6/15/2021,05:20:00,106.542,10.651,101.602,0.777
6/15/2021,05:30:00,106.526,10.651,101.602,0.776
6/15/2021,05:40:00,106.559,10.651,101.618,0.777
6/15/2021,05:50:00,106.591,10.651,101.614,0.781
6/15/2021,06:00:00,106.607,10.651,101.63,0.781
6/15/2021,06:10:00,106.591,10.651,101.63,0.779
6/15/2021,06:20:00,106.623,10.651,101.634,0.782
6/15/2021,06:30:00,106.671,10.651,101.671,0.783
6/15/2021,06:40:00,106.687,10.651,101.666,0.785
6/15/2021,06:50:00,106.767,10.651,101.698,0.79
6/15/2021,07:00:00,106.8,10.651,101.715,0.792
6/15/2021,07:10:00,106.832,10.651,101.71,0.796
6/15/2021,07:20:00,106.88,10.651,101.715,0.8
6/15/2021,07:30:00,106.893,10.553,101.715,0.801
6/15/2021,07:40:00,106.909,10.553,101.71,0.804
6/15/2021,07:50:00,106.941,10.553,101.731,0.805
6/15/2021,08:00:00,106.957,10.553,101.731,0.806
6/15/2021,08:10:00,106.973,10.553,101.735,0.808
6/15/2021,08:20:00,107.005,10.553,101.735,0.811
6/15/2021,08:30:00,107.021,10.553,101.751,0.811
6/15/2021,08:40:00,107.053,10.553,101.739,0.815
6/15/2021,08:50:00,107.166,10.553,101.755,0.825
6/15/2021,09:00:00,107.214,10.553,101.755,0.83
6/15/2021,09:10:00,107.278,10.553,101.775,0.835
6/15/2021,09:20:00,107.359,10.553,101.775,0.843
6/15/2021,09:30:00,107.427,10.651,101.78,0.849
6/15/2021,09:40:00,107.523,10.651,101.796,0.857
6/15/2021,09:50:00,107.62,10.651,101.796,0.867
6/15/2021,10:00:00,107.7,10.651,101.812,0.874
6/15/2021,10:10:00,107.829,10.651,101.816,0.887
6/15/2021,10:20:00,107.925,10.651,101.836,0.894
6/15/2021,10:30:00,107.989,10.651,101.82,0.903
6/15/2021,10:40:00,108.038,10.651,101.836,0.906
6/15/2021,10:50:00,108.102,10.651,101.868,0.909
6/15/2021,11:00:00,108.166,10.651,101.868,0.916
6/15/2021,11:10:00,108.263,10.651,101.88,0.924
6/15/2021,11:20:00,108.327,10.651,101.896,0.929
6/15/2021,11:30:00,108.376,10.651,101.912,0.933
6/15/2021,11:40:00,108.44,10.651,101.928,0.938
6/15/2021,11:50:00,108.488,10.651,101.941,0.941
6/15/2021,12:00:00,108.488,10.651,101.95,0.94
6/15/2021,12:10:00,108.524,10.748,101.954,0.943
6/15/2021,12:20:00,108.572,10.748,101.962,0.948
6/15/2021,12:30:00,108.621,10.748,101.978,0.951
6/15/2021,12:40:00,108.64,10.846,101.971,0.954
6/15/2021,12:50:00,108.692,10.944,101.971,0.959
6/15/2021,13:00:00,108.712,11.041,101.996,0.958
6/15/2021,13:10:00,108.796,11.139,101.996,0.967
6/15/2021,13:20:00,108.844,11.139,102.031,0.968
6/15/2021,13:30:00,108.892,11.139,102.038,0.972
6/15/2021,13:40:00,108.909,11.139,102.026,0.975
6/15/2021,13:50:00,108.989,11.139,102.035,0.983
6/15/2021,14:00:00,108.973,11.139,102.068,0.978
6/15/2021,14:10:00,109.089,11.236,102.068,0.99
6/15/2021,14:20:00,109.057,11.236,102.084,0.985
6/15/2021,14:30:00,109.105,11.236,102.093,0.989
6/15/2021,14:40:00,109.089,11.236,102.1,0.986
6/15/2021,14:50:00,109.121,11.236,102.112,0.988
6/15/2021,15:00:00,109.17,11.236,102.132,0.991
6/15/2021,15:10:00,109.202,11.236,102.137,0.994
6/15/2021,15:20:00,109.231,11.139,102.153,0.995
6/15/2021,15:30:00,109.247,11.139,102.148,0.997
6/15/2021,15:40:00,109.279,11.139,102.16,1
6/15/2021,15:50:00,109.315,11.236,102.157,1.004
6/15/2021,16:00:00,109.347,11.236,102.169,1.006
6/15/2021,16:10:00,109.331,11.236,102.185,1.002
6/15/2021,16:20:00,109.379,11.236,102.189,1.007
6/15/2021,16:30:00,109.359,11.139,102.208,1.003
6/15/2021,16:40:00,109.376,11.139,102.22,1.003
6/15/2021,16:50:00,109.424,11.139,102.216,1.009
6/15/2021,17:00:00,109.436,11.041,102.22,1.009
6/15/2021,17:10:00,109.453,11.041,102.22,1.011
6/15/2021,17:20:00,109.465,10.944,102.236,1.011
6/15/2021,17:30:00,109.461,10.846,102.252,1.009
6/15/2021,17:40:00,109.51,10.846,102.268,1.012
6/15/2021,17:50:00,109.522,10.748,102.284,1.012
6/15/2021,18:00:00,109.522,10.748,102.268,1.013
6/15/2021,18:10:00,109.486,10.651,102.264,1.01
6/15/2021,18:20:00,109.519,10.651,102.28,1.012
6/15/2021,18:30:00,109.551,10.651,102.28,1.015
6/15/2021,18:40:00,109.567,10.651,102.291,1.016
6/15/2021,18:50:00,109.47,10.651,102.291,1.006
6/15/2021,19:00:00,109.551,10.651,102.307,1.012
6/15/2021,19:10:00,109.486,10.651,102.307,1.006
6/15/2021,19:20:00,109.567,10.651,102.319,1.013
6/15/2021,19:30:00,109.563,10.553,102.319,1.012
6/15/2021,19:40:00,109.563,10.553,102.315,1.013
6/15/2021,19:50:00,109.547,10.553,102.327,1.01
6/15/2021,20:00:00,109.515,10.553,102.343,1.005
6/15/2021,20:10:00,109.528,10.455,102.354,1.005
6/15/2021,20:20:00,109.608,10.455,102.37,1.012
6/15/2021,20:30:00,109.56,10.455,102.37,1.007
6/15/2021,20:40:00,109.54,10.357,102.37,1.005
6/15/2021,20:50:00,109.556,10.357,102.382,1.005
6/15/2021,21:00:00,109.556,10.357,102.398,1.003
6/15/2021,21:10:00,109.588,10.357,102.398,1.007
6/15/2021,21:20:00,109.588,10.357,102.414,1.005
6/15/2021,21:30:00,109.605,10.357,102.426,1.006
6/15/2021,21:40:00,109.572,10.357,102.458,0.999
6/15/2021,21:50:00,109.605,10.357,102.474,1.001
6/15/2021,22:00:00,109.637,10.357,102.47,1.004
6/15/2021,22:10:00,109.588,10.357,102.497,0.997
6/15/2021,22:20:00,109.605,10.357,102.497,0.998
6/15/2021,22:30:00,109.605,10.357,102.513,0.997
6/15/2021,22:40:00,109.572,10.357,102.513,0.993
6/15/2021,22:50:00,109.54,10.357,102.509,0.99
6/15/2021,23:00:00,109.524,10.357,102.525,0.987
6/15/2021,23:10:00,109.556,10.357,102.537,0.989
6/15/2021,23:20:00,109.556,10.357,102.533,0.99
6/15/2021,23:30:00,109.56,10.455,102.544,0.989
6/15/2021,23:40:00,109.56,10.455,102.544,0.989
6/15/2021,23:50:00,109.528,10.455,102.544,0.986
6/16/2021,00:00:00,109.528,10.455,102.56,0.984
6/16/2021,00:10:00,109.528,10.455,102.56,0.984
6/16/2021,00:20:00,109.528,10.455,102.572,0.983
6/16/2021,00:30:00,109.495,10.455,102.568,0.98
6/16/2021,00:40:00,109.495,10.455,102.584,0.978
6/16/2021,00:50:00,109.476,10.357,102.563,0.978
6/16/2021,01:00:00,109.476,10.357,102.563,0.978
6/16/2021,01:10:00,109.411,10.357,102.575,0.971
6/16/2021,01:20:00,109.46,10.357,102.587,0.974
6/16/2021,01:30:00,109.427,10.357,102.587,0.971
6/16/2021,01:40:00,109.395,10.357,102.583,0.968
6/16/2021,01:50:00,109.395,10.357,102.583,0.968
6/16/2021,02:00:00,109.427,10.357,102.599,0.97
6/16/2021,02:10:00,109.363,10.357,102.594,0.964
6/16/2021,02:20:00,109.367,10.455,102.594,0.964
6/16/2021,02:30:00,109.367,10.455,102.606,0.963
6/16/2021,02:40:00,109.35,10.455,102.602,0.962
6/16/2021,02:50:00,109.334,10.455,102.597,0.961
6/16/2021,03:00:00,109.318,10.455,102.597,0.959
6/16/2021,03:10:00,109.318,10.455,102.613,0.957
6/16/2021,03:20:00,109.286,10.455,102.629,0.952
6/16/2021,03:30:00,109.302,10.455,102.625,0.954
6/16/2021,03:40:00,109.302,10.455,102.625,0.954
6/16/2021,03:50:00,109.302,10.455,102.641,0.953
6/16/2021,04:00:00,109.286,10.455,102.625,0.953
6/16/2021,04:10:00,109.238,10.455,102.641,0.946
6/16/2021,04:20:00,109.27,10.455,102.641,0.949
6/16/2021,04:30:00,109.238,10.455,102.657,0.945
6/16/2021,04:40:00,109.222,10.455,102.657,0.943
6/16/2021,04:50:00,109.206,10.455,102.657,0.941
6/16/2021,05:00:00,109.222,10.455,102.657,0.943
6/16/2021,05:10:00,109.222,10.455,102.669,0.942
6/16/2021,05:20:00,109.222,10.455,102.685,0.94
6/16/2021,05:30:00,109.173,10.455,102.681,0.936
6/16/2021,05:40:00,109.173,10.455,102.692,0.934
6/16/2021,05:50:00,109.125,10.455,102.676,0.931
6/16/2021,06:00:00,109.125,10.455,102.688,0.93
6/16/2021,06:10:00,109.125,10.455,102.672,0.932
6/16/2021,06:20:00,109.093,10.455,102.668,0.929
6/16/2021,06:30:00,109.109,10.455,102.668,0.93
6/16/2021,06:40:00,109.077,10.455,102.675,0.926
6/16/2021,06:50:00,109.028,10.455,102.675,0.921
6/16/2021,07:00:00,109.061,10.455,102.687,0.923
6/16/2021,07:10:00,109.028,10.455,102.687,0.92
6/16/2021,07:20:00,109.012,10.455,102.687,0.918
6/16/2021,07:30:00,109.012,10.455,102.687,0.918
6/16/2021,07:40:00,109.009,10.357,102.703,0.917
6/16/2021,07:50:00,108.977,10.357,102.703,0.913
6/16/2021,08:00:00,108.944,10.357,102.707,0.909
6/16/2021,08:10:00,108.944,10.357,102.7,0.91
6/16/2021,08:20:00,108.928,10.357,102.704,0.908
6/16/2021,08:30:00,108.944,10.357,102.708,0.909
6/16/2021,08:40:00,108.896,10.357,102.733,0.902
6/16/2021,08:50:00,108.896,10.357,102.726,0.903
6/16/2021,09:00:00,108.864,10.357,102.722,0.9
6/16/2021,09:10:00,108.848,10.357,102.711,0.899
6/16/2021,09:20:00,108.832,10.357,102.715,0.897
6/16/2021,09:30:00,108.816,10.357,102.724,0.895
6/16/2021,09:40:00,108.851,10.455,102.712,0.899
6/16/2021,09:50:00,108.787,10.455,102.737,0.89
6/16/2021,10:00:00,108.787,10.455,102.729,0.891
6/16/2021,10:10:00,108.791,10.553,102.734,0.891
6/16/2021,10:20:00,108.742,10.553,102.722,0.887
6/16/2021,10:30:00,108.71,10.553,102.722,0.884
6/16/2021,10:40:00,108.73,10.651,102.697,0.889
6/16/2021,10:50:00,108.701,10.748,102.69,0.886
6/16/2021,11:00:00,108.637,10.748,102.678,0.881
6/16/2021,11:10:00,108.656,10.846,102.671,0.884
6/16/2021,11:20:00,108.612,10.944,102.651,0.881
6/16/2021,11:30:00,108.583,11.041,102.672,0.876
6/16/2021,11:40:00,108.567,11.041,102.68,0.874
6/16/2021,11:50:00,108.538,11.139,102.669,0.872
6/16/2021,12:00:00,108.494,11.236,102.637,0.871
6/16/2021,12:10:00,108.494,11.236,102.629,0.872
6/16/2021,12:20:00,108.513,11.334,102.638,0.873
6/16/2021,12:30:00,108.452,11.431,102.626,0.868
6/16/2021,12:40:00,108.436,11.431,102.619,0.867
6/16/2021,12:50:00,108.408,11.528,102.611,0.865
6/16/2021,13:00:00,108.395,11.625,102.604,0.864
6/16/2021,13:10:00,108.366,11.722,102.597,0.862
6/16/2021,13:20:00,108.334,11.722,102.605,0.858
6/16/2021,13:30:00,108.354,11.819,102.614,0.859
6/16/2021,13:40:00,108.341,11.916,102.608,0.858
6/16/2021,13:50:00,108.325,11.916,102.608,0.857
6/16/2021,14:00:00,108.264,12.013,102.588,0.852
6/16/2021,14:10:00,108.264,12.013,102.571,0.854
6/16/2021,14:20:00,108.236,12.11,102.555,0.853
6/16/2021,14:30:00,108.188,12.11,102.544,0.849
6/16/2021,14:40:00,108.207,12.207,102.564,0.849
6/16/2021,14:50:00,108.191,12.207,102.548,0.849
6/16/2021,15:00:00,108.114,12.304,102.548,0.841
6/16/2021,15:10:00,108.13,12.304,102.532,0.844
6/16/2021,15:20:00,108.098,12.304,102.532,0.841
6/16/2021,15:30:00,108.086,12.401,102.52,0.841
6/16/2021,15:40:00,108.069,12.401,102.513,0.84
6/16/2021,15:50:00,108.053,12.401,102.517,0.838
6/16/2021,16:00:00,107.989,12.401,102.506,0.833
6/16/2021,16:10:00,108.005,12.401,102.482,0.837
6/16/2021,16:20:00,107.989,12.401,102.487,0.835
6/16/2021,16:30:00,107.941,12.401,102.491,0.829
6/16/2021,16:40:00,107.941,12.401,102.488,0.83
6/16/2021,16:50:00,107.909,12.401,102.46,0.829
6/16/2021,17:00:00,107.889,12.304,102.457,0.827
6/16/2021,17:10:00,107.873,12.304,102.441,0.827
6/16/2021,17:20:00,107.853,12.207,102.417,0.828
6/16/2021,17:30:00,107.837,12.207,102.396,0.828
6/16/2021,17:40:00,107.785,12.11,102.408,0.822
6/16/2021,17:50:00,107.801,12.11,102.403,0.824
6/16/2021,18:00:00,107.798,12.013,102.395,0.825
6/16/2021,18:10:00,107.766,12.013,102.39,0.822
6/16/2021,18:20:00,107.73,11.916,102.382,0.819
6/16/2021,18:30:00,107.714,11.916,102.385,0.817
6/16/2021,18:40:00,107.662,11.819,102.36,0.814
6/16/2021,18:50:00,107.646,11.819,102.356,0.813
6/16/2021,19:00:00,107.626,11.722,102.335,0.813
6/16/2021,19:10:00,107.61,11.722,102.331,0.812
6/16/2021,19:20:00,107.594,11.722,102.331,0.81
6/16/2021,19:30:00,107.607,11.625,102.327,0.812
6/16/2021,19:40:00,107.591,11.625,102.322,0.811
6/16/2021,19:50:00,107.558,11.625,102.314,0.808
6/16/2021,20:00:00,107.539,11.528,102.309,0.807
6/16/2021,20:10:00,107.523,11.528,102.317,0.804
6/16/2021,20:20:00,107.503,11.431,102.292,0.805
6/16/2021,20:30:00,107.487,11.431,102.299,0.803
6/16/2021,20:40:00,107.5,11.334,102.291,0.805
6/16/2021,20:50:00,107.483,11.334,102.282,0.804
6/16/2021,21:00:00,107.464,11.236,102.274,0.803
6/16/2021,21:10:00,107.448,11.236,102.281,0.8
6/16/2021,21:20:00,107.416,11.236,102.277,0.798
6/16/2021,21:30:00,107.4,11.236,102.268,0.797
6/16/2021,21:40:00,107.396,11.139,102.275,0.796
6/16/2021,21:50:00,107.412,11.139,102.287,0.796
6/16/2021,22:00:00,107.38,11.139,102.263,0.795
6/16/2021,22:10:00,107.364,11.139,102.274,0.793
6/16/2021,22:20:00,107.344,11.041,102.266,0.791
6/16/2021,22:30:00,107.36,11.041,102.261,0.793
6/16/2021,22:40:00,107.328,11.041,102.273,0.789
6/16/2021,22:50:00,107.328,11.041,102.269,0.789
6/16/2021,23:00:00,107.328,11.041,102.26,0.79
6/16/2021,23:10:00,107.296,11.041,102.256,0.787
6/16/2021,23:20:00,107.264,11.041,102.268,0.783
6/16/2021,23:30:00,107.316,11.139,102.263,0.789
6/16/2021,23:40:00,107.267,11.139,102.259,0.784
6/16/2021,23:50:00,107.251,11.139,102.271,0.781
6/17/2021,00:00:00,107.251,11.139,102.246,0.784
6/17/2021,00:10:00,107.251,11.139,102.242,0.784
6/17/2021,00:20:00,107.223,11.236,102.226,0.783
6/17/2021,00:30:00,107.174,11.236,102.238,0.777
6/17/2021,00:40:00,107.158,11.236,102.217,0.777
6/17/2021,00:50:00,107.158,11.236,102.201,0.779
6/17/2021,01:00:00,107.139,11.139,102.197,0.777
6/17/2021,01:10:00,107.107,11.139,102.181,0.776
6/17/2021,01:20:00,107.09,11.139,102.161,0.776
6/17/2021,01:30:00,107.074,11.139,102.156,0.775
6/17/2021,01:40:00,107.09,11.139,102.156,0.777
6/17/2021,01:50:00,107.058,11.139,102.172,0.772
6/17/2021,02:00:00,107.058,11.139,102.172,0.772
6/17/2021,02:10:00,107.026,11.139,102.168,0.769
6/17/2021,02:20:00,107.007,11.041,102.164,0.767
6/17/2021,02:30:00,107.007,11.041,102.164,0.767
6/17/2021,02:40:00,106.99,11.041,102.143,0.768
6/17/2021,02:50:00,107.007,11.041,102.143,0.769
6/17/2021,03:00:00,106.974,11.041,102.139,0.766
6/17/2021,03:10:00,106.942,11.041,102.135,0.764
6/17/2021,03:20:00,106.958,11.041,102.135,0.765
6/17/2021,03:30:00,106.93,11.139,102.131,0.763
6/17/2021,03:40:00,106.962,11.139,102.126,0.767
6/17/2021,03:50:00,106.93,11.139,102.122,0.764
6/17/2021,04:00:00,106.898,11.139,102.134,0.759
6/17/2021,04:10:00,106.869,11.236,102.129,0.757
6/17/2021,04:20:00,106.885,11.236,102.109,0.76
6/17/2021,04:30:00,106.856,11.334,102.121,0.756
6/17/2021,04:40:00,106.889,11.334,102.117,0.76
6/17/2021,04:50:00,106.856,11.334,102.117,0.757
6/17/2021,05:00:00,106.872,11.334,102.128,0.757
6/17/2021,05:10:00,106.844,11.431,102.128,0.754
6/17/2021,05:20:00,106.844,11.431,102.124,0.755
6/17/2021,05:30:00,106.812,11.431,102.108,0.753
6/17/2021,05:40:00,106.812,11.431,102.12,0.752
6/17/2021,05:50:00,106.828,11.431,102.131,0.752
6/17/2021,06:00:00,106.812,11.431,102.115,0.752
6/17/2021,06:10:00,106.84,11.334,102.131,0.754
6/17/2021,06:20:00,106.824,11.334,102.131,0.752
6/17/2021,06:30:00,106.824,11.334,102.147,0.75
6/17/2021,06:40:00,106.792,11.334,102.143,0.748
6/17/2021,06:50:00,106.776,11.334,102.143,0.746
6/17/2021,07:00:00,106.772,11.236,102.147,0.745
6/17/2021,07:10:00,106.74,11.236,102.131,0.743
6/17/2021,07:20:00,106.74,11.236,102.136,0.743
6/17/2021,07:30:00,106.724,11.236,102.108,0.744
6/17/2021,07:40:00,106.708,11.236,102.128,0.74
6/17/2021,07:50:00,106.74,11.236,102.149,0.742
6/17/2021,08:00:00,106.74,11.236,102.157,0.741
6/17/2021,08:10:00,106.724,11.236,102.161,0.739
6/17/2021,08:20:00,106.708,11.236,102.154,0.738
6/17/2021,08:30:00,106.692,11.236,102.163,0.735
6/17/2021,08:40:00,106.708,11.236,102.159,0.737
6/17/2021,08:50:00,106.676,11.236,102.152,0.735
6/17/2021,09:00:00,106.676,11.236,102.165,0.733
6/17/2021,09:10:00,106.676,11.236,102.174,0.733
6/17/2021,09:20:00,106.663,11.334,102.17,0.732
6/17/2021,09:30:00,106.68,11.334,102.183,0.732
6/17/2021,09:40:00,106.699,11.431,102.18,0.734
6/17/2021,09:50:00,106.651,11.431,102.197,0.728
6/17/2021,10:00:00,106.683,11.431,102.194,0.731
6/17/2021,10:10:00,106.638,11.528,102.207,0.725
6/17/2021,10:20:00,106.642,11.625,102.179,0.729
6/17/2021,10:30:00,106.61,11.625,102.168,0.726
6/17/2021,10:40:00,106.629,11.722,102.172,0.728
6/17/2021,10:50:00,106.617,11.819,102.16,0.728
6/17/2021,11:00:00,106.601,11.819,102.173,0.725
6/17/2021,11:10:00,106.588,11.916,102.177,0.723
6/17/2021,11:20:00,106.608,12.013,102.182,0.725
